frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
265,8833,True,0.9977,0.9977,0.259874,0.662478,0.0,0.311785,0.649293,-0.03137,0.371923,0.57585,-0.046609,0.400234,0.506308,-0.060274,0.432946,0.454514,-0.074088,0.348149,0.457987,-0.024053,0.383219,0.388075,-0.054272,0.409388,0.338704,-0.071837,0.429649,0.291612,-0.082456,0.302611,0.446205,-0.023349,0.332992,0.395397,-0.071674,0.334483,0.487243,-0.08044,0.324865,0.544334,-0.072549,0.256791,0.453193,-0.02645,0.283589,0.42371,-0.078962,0.290263,0.518523,-0.068124,0.284615,0.569816,-0.044324,0.207928,0.47395,-0.031122,0.230626,0.443494,-0.067852,0.247528,0.509212,-0.057734,0.248462,0.548921,-0.039207
266,8866,True,0.9976,0.9976,0.256327,0.643932,0.0,0.312121,0.631328,-0.035771,0.374511,0.555235,-0.052037,0.401812,0.479403,-0.066247,0.436408,0.423254,-0.079892,0.351978,0.439164,-0.025772,0.389336,0.361947,-0.056247,0.414855,0.30977,-0.072459,0.435329,0.260337,-0.082121,0.307317,0.426599,-0.023814,0.338551,0.371447,-0.076192,0.336177,0.463595,-0.08533,0.325768,0.527432,-0.076016,0.261363,0.431366,-0.02625,0.287541,0.400872,-0.082459,0.292468,0.497485,-0.07238,0.288503,0.554473,-0.047416,0.211894,0.448352,-0.030685,0.235854,0.417076,-0.06979,0.251549,0.483682,-0.061223,0.253245,0.526733,-0.042959
267,8900,True,0.9976,0.9976,0.250868,0.624195,0.0,0.306771,0.605837,-0.035247,0.3651,0.528558,-0.051044,0.394506,0.451658,-0.065111,0.429261,0.395316,-0.078509,0.348107,0.414783,-0.025504,0.387197,0.331315,-0.054286,0.411554,0.27713,-0.069557,0.431401,0.225367,-0.079077,0.305186,0.403304,-0.024473,0.333833,0.34498,-0.075959,0.332841,0.431689,-0.086546,0.325671,0.495611,-0.079136,0.259405,0.408481,-0.027533,0.285044,0.377417,-0.083395,0.290278,0.47156,-0.074471,0.287437,0.530202,-0.050964,0.209015,0.423888,-0.032608,0.232489,0.392016,-0.071667,0.248127,0.457793,-0.063217,0.25009,0.503198,-0.045323
268,8933,True,0.9971,0.9971,0.239328,0.590488,0.0,0.293075,0.567503,-0.030385,0.346412,0.478724,-0.041132,0.372361,0.395879,-0.050954,0.398667,0.336064,-0.060431,0.31917,0.369193,-0.020992,0.339014,0.270083,-0.044544,0.350018,0.203712,-0.055431,0.355507,0.145483,-0.062254,0.276389,0.367103,-0.021326,0.294625,0.297074,-0.069802,0.304141,0.384216,-0.079414,0.30263,0.451891,-0.071585,0.232151,0.379573,-0.025014,0.250303,0.33752,-0.078583,0.264502,0.429677,-0.070626,0.265733,0.490757,-0.048224,0.183648,0.398951,-0.0302,0.204217,0.35323,-0.066946,0.223249,0.414489,-0.058667,0.22725,0.461259,-0.041789
269,8966,True,0.9977,0.9977,0.229969,0.589049,0.0,0.282198,0.562561,-0.035392,0.331931,0.465977,-0.04869,0.353191,0.380002,-0.059903,0.380847,0.316061,-0.069928,0.297441,0.348447,-0.024207,0.307421,0.244785,-0.050462,0.308138,0.180104,-0.062399,0.304173,0.122345,-0.069646,0.255639,0.350275,-0.022007,0.271977,0.282882,-0.072043,0.28525,0.378089,-0.080568,0.286816,0.443292,-0.071784,0.212123,0.366836,-0.023927,0.227269,0.326541,-0.080452,0.24462,0.426254,-0.070133,0.247507,0.484683,-0.045461,0.163889,0.39113,-0.027666,0.181514,0.345501,-0.066511,0.203099,0.411563,-0.056768,0.207704,0.4563,-0.038358
270,9000,True,0.9969,0.9969,0.222909,0.596666,0.0,0.278325,0.567343,-0.039778,0.324786,0.470267,-0.056196,0.337587,0.381046,-0.069545,0.366428,0.31431,-0.081209,0.288992,0.346467,-0.02959,0.296232,0.243624,-0.058897,0.292632,0.179379,-0.072462,0.284859,0.119963,-0.080809,0.243509,0.351051,-0.026028,0.257168,0.281242,-0.07931,0.273655,0.378901,-0.087306,0.278762,0.444799,-0.077132,0.198237,0.370625,-0.02708,0.214091,0.328737,-0.086985,0.232723,0.432722,-0.075517,0.236574,0.489254,-0.048926,0.14938,0.397238,-0.030208,0.168035,0.351059,-0.070935,0.190822,0.420572,-0.06039,0.196153,0.462129,-0.040825
271,9033,True,0.9937,0.9937,0.225357,0.608501,-0.0,0.281772,0.577676,-0.036322,0.32691,0.480673,-0.052029,0.342752,0.391918,-0.066443,0.372433,0.327115,-0.079618,0.291426,0.359976,-0.023956,0.304273,0.25945,-0.052478,0.305083,0.194816,-0.065464,0.302558,0.137159,-0.073014,0.247375,0.362532,-0.022374,0.262856,0.290727,-0.076692,0.278257,0.383339,-0.086364,0.283973,0.455094,-0.076469,0.202524,0.379299,-0.025184,0.220111,0.336042,-0.084775,0.237724,0.435317,-0.075218,0.242827,0.499417,-0.049193,0.154817,0.403185,-0.029897,0.174102,0.357793,-0.069315,0.197428,0.422651,-0.059885,0.204007,0.469307,-0.04076
272,9066,True,0.9961,0.9961,0.22802,0.627242,0.0,0.288346,0.591737,-0.030206,0.338735,0.503442,-0.044458,0.360702,0.420059,-0.059671,0.390206,0.357775,-0.074345,0.306978,0.386059,-0.0151,0.329861,0.299446,-0.042798,0.339638,0.23935,-0.056787,0.348138,0.184517,-0.064846,0.263767,0.381567,-0.017288,0.288594,0.307222,-0.06911,0.303885,0.39011,-0.081263,0.308938,0.460692,-0.07313,0.218719,0.39189,-0.023492,0.245867,0.351955,-0.079779,0.259482,0.444924,-0.073404,0.260263,0.510586,-0.049874,0.169761,0.410914,-0.03125,0.198129,0.370681,-0.067073,0.218693,0.432304,-0.057866,0.221752,0.482256,-0.039292
273,9100,True,0.9948,0.9948,0.242796,0.650268,-0.0,0.30229,0.622404,-0.030089,0.35713,0.535261,-0.043657,0.386119,0.455757,-0.057033,0.423826,0.400591,-0.069291,0.33917,0.416895,-0.017202,0.375034,0.341531,-0.046059,0.396251,0.292637,-0.059818,0.414329,0.24534,-0.067695,0.294901,0.405107,-0.018775,0.327043,0.343588,-0.071262,0.32757,0.438058,-0.080359,0.320575,0.504906,-0.070097,0.247752,0.410375,-0.024703,0.277372,0.382995,-0.082414,0.282936,0.482304,-0.074182,0.279527,0.540565,-0.049586,0.197414,0.426081,-0.032108,0.228324,0.399468,-0.070199,0.243596,0.467066,-0.061656,0.243487,0.508632,-0.043518
274,9133,True,0.9962,0.9962,0.242631,0.64798,0.0,0.302432,0.62108,-0.03446,0.36007,0.533864,-0.048861,0.386973,0.453284,-0.061987,0.427171,0.399335,-0.073791,0.336118,0.418954,-0.020394,0.37532,0.343683,-0.049758,0.397942,0.29339,-0.063924,0.417258,0.243417,-0.072632,0.293038,0.406983,-0.020145,0.32547,0.346067,-0.074184,0.324576,0.439615,-0.083987,0.316575,0.504404,-0.074564,0.247267,0.41205,-0.024598,0.277875,0.381521,-0.085054,0.283407,0.484221,-0.076653,0.279524,0.54288,-0.051467,0.197438,0.427969,-0.0308,0.22765,0.396965,-0.072142,0.244207,0.465741,-0.064548,0.245701,0.508847,-0.046713
275,9166,True,0.9968,0.9968,0.240915,0.639324,0.0,0.295843,0.613467,-0.033479,0.3528,0.524276,-0.047238,0.380375,0.444573,-0.059554,0.417521,0.38966,-0.070534,0.331876,0.41253,-0.022082,0.368128,0.333621,-0.05002,0.388849,0.280983,-0.063537,0.404457,0.228973,-0.072018,0.288862,0.401495,-0.021752,0.32004,0.342382,-0.072952,0.320814,0.43471,-0.081753,0.312812,0.498579,-0.07279,0.243773,0.407426,-0.02575,0.272711,0.377665,-0.082923,0.280383,0.477313,-0.074185,0.277359,0.534931,-0.050217,0.194653,0.42378,-0.031557,0.223643,0.39505,-0.071349,0.241782,0.462372,-0.064055,0.244513,0.505566,-0.047103
276,9200,True,0.9971,0.9971,0.234984,0.629012,0.0,0.289232,0.602214,-0.033038,0.345897,0.515286,-0.046511,0.371443,0.43556,-0.058761,0.405963,0.379208,-0.069811,0.321481,0.400101,-0.019553,0.354995,0.316368,-0.046854,0.374794,0.260799,-0.060254,0.387886,0.206564,-0.068745,0.279796,0.393166,-0.019378,0.307407,0.329358,-0.068859,0.3107,0.423559,-0.077882,0.303696,0.483799,-0.069425,0.236517,0.402444,-0.023528,0.26169,0.370702,-0.080377,0.269825,0.470735,-0.071096,0.265909,0.52233,-0.046902,0.188212,0.420329,-0.029258,0.214454,0.387552,-0.067677,0.232181,0.454233,-0.058215,0.233214,0.493086,-0.040054
277,9233,True,0.9975,0.9975,0.226709,0.629089,0.0,0.28148,0.601553,-0.034436,0.336426,0.512555,-0.048364,0.360699,0.43031,-0.060601,0.394012,0.37054,-0.071592,0.307095,0.39197,-0.020449,0.33414,0.303133,-0.046523,0.349399,0.245638,-0.058817,0.358602,0.191569,-0.066673,0.265302,0.388752,-0.019496,0.290573,0.324241,-0.068991,0.297729,0.419156,-0.077888,0.293459,0.479865,-0.069397,0.221623,0.401123,-0.022872,0.245569,0.367224,-0.08092,0.255607,0.468767,-0.072114,0.252033,0.520696,-0.048063,0.172774,0.42235,-0.027736,0.198471,0.384131,-0.06826,0.216822,0.453791,-0.059363,0.216998,0.49482,-0.041263
278,9266,True,0.9961,0.9961,0.203018,0.649241,-0.0,0.259473,0.616211,-0.02996,0.309486,0.521853,-0.040489,0.327114,0.436658,-0.050291,0.358306,0.378539,-0.059227,0.277245,0.410208,-0.013216,0.2946,0.325865,-0.037271,0.301019,0.270142,-0.048316,0.303014,0.218011,-0.05527,0.232652,0.409228,-0.013787,0.249819,0.336888,-0.062148,0.261535,0.427636,-0.071316,0.262378,0.493741,-0.062427,0.188414,0.42327,-0.018427,0.205638,0.380491,-0.074217,0.221175,0.478265,-0.065928,0.22273,0.536377,-0.042061,0.140849,0.44685,-0.024362,0.162728,0.402297,-0.062202,0.181565,0.469574,-0.053266,0.183228,0.513601,-0.035455
279,9300,True,0.9973,0.9973,0.20064,0.660343,0.0,0.254957,0.62874,-0.031171,0.303018,0.537347,-0.043198,0.317488,0.455643,-0.054117,0.348453,0.39652,-0.064184,0.269727,0.4219,-0.014305,0.28862,0.344778,-0.038506,0.295473,0.293189,-0.049972,0.298302,0.244646,-0.057152,0.226416,0.422469,-0.014321,0.24226,0.352367,-0.060933,0.253334,0.441665,-0.069118,0.254105,0.505724,-0.060137,0.181427,0.440262,-0.018633,0.197995,0.398136,-0.073956,0.212903,0.495737,-0.065486,0.213344,0.55117,-0.041927,0.132829,0.466655,-0.024101,0.150987,0.42188,-0.061205,0.170934,0.487094,-0.051881,0.172393,0.527302,-0.034302
280,9333,True,0.9972,0.9972,0.195394,0.67672,-0.0,0.249597,0.646177,-0.030857,0.299382,0.555396,-0.042115,0.3119,0.475305,-0.052408,0.34171,0.416532,-0.061727,0.264402,0.443476,-0.010848,0.280663,0.372239,-0.03502,0.285546,0.325459,-0.046228,0.288295,0.280069,-0.053042,0.21999,0.442082,-0.01073,0.236643,0.370769,-0.057437,0.244813,0.462218,-0.065794,0.243925,0.525375,-0.056367,0.174219,0.457795,-0.015095,0.189741,0.413355,-0.071363,0.204165,0.513507,-0.062941,0.205357,0.569527,-0.038649,0.12482,0.482659,-0.020472,0.140828,0.43712,-0.05803,0.160191,0.501765,-0.048584,0.16163,0.540733,-0.03059
281,9366,True,0.9973,0.9973,0.189949,0.689426,-0.0,0.244539,0.66251,-0.031449,0.291728,0.574624,-0.044596,0.306962,0.49441,-0.056719,0.339579,0.436718,-0.067405,0.261425,0.460733,-0.009156,0.278531,0.39624,-0.036113,0.283394,0.358905,-0.04975,0.283787,0.334348,-0.056237,0.216094,0.458071,-0.008049,0.228144,0.391464,-0.053167,0.238384,0.477653,-0.061779,0.240109,0.537882,-0.052796,0.169402,0.47241,-0.012108,0.179934,0.430336,-0.066234,0.197546,0.525357,-0.059706,0.202292,0.57985,-0.037313,0.120073,0.497703,-0.017316,0.130816,0.458025,-0.054303,0.152682,0.519871,-0.046924,0.158794,0.558258,-0.030294
282,9400,True,0.9975,0.9975,0.187619,0.705576,-0.0,0.240748,0.677581,-0.032049,0.289041,0.591968,-0.045843,0.306344,0.514351,-0.058432,0.338531,0.458239,-0.06964,0.256305,0.480283,-0.007762,0.267193,0.433998,-0.036853,0.27708,0.409554,-0.053444,0.286774,0.396046,-0.061281,0.211688,0.475073,-0.006444,0.224411,0.411804,-0.052638,0.23339,0.493908,-0.064032,0.236253,0.554561,-0.056427,0.164884,0.485842,-0.010574,0.176248,0.450572,-0.065325,0.193239,0.543727,-0.061423,0.200017,0.599778,-0.04034,0.115081,0.509407,-0.015857,0.12707,0.477717,-0.052999,0.147876,0.539146,-0.046909,0.154982,0.577798,-0.030907
283,9433,True,0.9979,0.9979,0.184623,0.714395,0.0,0.237308,0.689155,-0.032456,0.286211,0.606868,-0.047359,0.302241,0.532096,-0.06069,0.332949,0.477851,-0.07262,0.255324,0.492408,-0.008979,0.26466,0.453707,-0.038905,0.276125,0.432139,-0.056391,0.287226,0.422182,-0.064572,0.209613,0.486134,-0.007148,0.220687,0.427967,-0.05275,0.230004,0.510897,-0.063483,0.232969,0.570135,-0.055589,0.162327,0.495966,-0.010816,0.173324,0.46301,-0.064538,0.190611,0.554961,-0.060203,0.197221,0.60934,-0.039359,0.112238,0.519464,-0.015707,0.124487,0.492405,-0.052847,0.14547,0.555032,-0.04703,0.153139,0.593034,-0.031201
284,9466,True,0.9983,0.9983,0.182388,0.720486,0.0,0.235059,0.697062,-0.032698,0.283701,0.616582,-0.048413,0.301117,0.542102,-0.062693,0.333075,0.489301,-0.075313,0.252308,0.501879,-0.008665,0.262413,0.462155,-0.04008,0.27373,0.442545,-0.05771,0.28381,0.444957,-0.064588,0.206111,0.495903,-0.006422,0.21827,0.437417,-0.051394,0.228216,0.518962,-0.060955,0.231465,0.580336,-0.051944,0.15937,0.505914,-0.010054,0.172706,0.472672,-0.062751,0.188846,0.563916,-0.057645,0.194412,0.619354,-0.036296,0.11019,0.529521,-0.015052,0.12401,0.50226,-0.051776,0.1439,0.564657,-0.045905,0.151124,0.603336,-0.029836
285,9500,True,0.9987,0.9987,0.179701,0.723914,0.0,0.232944,0.701292,-0.032377,0.283405,0.620704,-0.047873,0.300975,0.546837,-0.061724,0.33174,0.493748,-0.074222,0.247797,0.508474,-0.009093,0.257563,0.472254,-0.039661,0.271189,0.452326,-0.057002,0.284387,0.451125,-0.064235,0.202301,0.502252,-0.006941,0.216132,0.442735,-0.051422,0.226853,0.525762,-0.060989,0.22979,0.586406,-0.052187,0.156439,0.5124,-0.010444,0.170228,0.477157,-0.06308,0.187402,0.5676,-0.058308,0.192555,0.621394,-0.037309,0.107639,0.536463,-0.015148,0.121413,0.507264,-0.051972,0.142733,0.568715,-0.046181,0.150055,0.606989,-0.030307
286,9533,True,0.9987,0.9987,0.177845,0.725038,0.0,0.231716,0.703517,-0.033524,0.283047,0.621073,-0.048158,0.299104,0.545301,-0.060779,0.328377,0.490622,-0.072178,0.246181,0.507479,-0.009227,0.256937,0.471813,-0.037788,0.269453,0.44863,-0.054317,0.281647,0.43905,-0.061787,0.200993,0.500096,-0.006382,0.215022,0.442293,-0.050626,0.225093,0.522249,-0.060977,0.228284,0.583248,-0.052659,0.155233,0.509575,-0.009087,0.169848,0.478431,-0.061365,0.186272,0.568652,-0.058031,0.192181,0.624473,-0.037825,0.106944,0.533077,-0.01317,0.121417,0.504697,-0.049873,0.142361,0.564419,-0.045373,0.150927,0.603929,-0.030354
287,9566,True,0.9987,0.9987,0.179889,0.721697,0.0,0.232283,0.697677,-0.030735,0.282445,0.61369,-0.043396,0.298221,0.538698,-0.054587,0.325817,0.484146,-0.065018,0.246839,0.503943,-0.00763,0.254842,0.467731,-0.035179,0.266942,0.44119,-0.051325,0.27957,0.42644,-0.058708,0.201012,0.497356,-0.00593,0.21354,0.436538,-0.050467,0.224585,0.515213,-0.061656,0.228626,0.578587,-0.053632,0.154507,0.507253,-0.009247,0.167406,0.474493,-0.061662,0.18461,0.564882,-0.058806,0.191705,0.623197,-0.038447,0.105615,0.530516,-0.013641,0.118354,0.498038,-0.049773,0.140179,0.557502,-0.044701,0.15036,0.599885,-0.029104
288,9600,True,0.9981,0.9981,0.182089,0.713119,0.0,0.233102,0.687686,-0.030075,0.282291,0.604265,-0.043191,0.299466,0.529864,-0.054955,0.327011,0.474269,-0.065804,0.24718,0.495707,-0.007603,0.254097,0.458525,-0.036062,0.264761,0.432787,-0.05211,0.275154,0.420343,-0.059184,0.201115,0.489883,-0.006102,0.213185,0.430248,-0.049786,0.224094,0.511843,-0.058852,0.227327,0.571027,-0.049785,0.154798,0.499962,-0.009818,0.166724,0.465768,-0.06162,0.184175,0.556216,-0.056263,0.18998,0.61055,-0.034822,0.105752,0.523216,-0.014633,0.119003,0.493099,-0.050785,0.140639,0.555386,-0.044419,0.14835,0.595616,-0.028073
289,9633,True,0.9978,0.9978,0.179622,0.703885,0.0,0.233327,0.679672,-0.030689,0.282165,0.596009,-0.043892,0.296732,0.519643,-0.055572,0.326047,0.464921,-0.066532,0.248164,0.489702,-0.008631,0.257333,0.450122,-0.036684,0.266749,0.420639,-0.052314,0.275394,0.406104,-0.058928,0.201942,0.485116,-0.006648,0.213272,0.421473,-0.050666,0.223498,0.50144,-0.059839,0.225952,0.563191,-0.050364,0.155822,0.495776,-0.009746,0.166568,0.455981,-0.061468,0.183581,0.545033,-0.056532,0.189341,0.602074,-0.034883,0.107358,0.518723,-0.013934,0.119907,0.479409,-0.049341,0.141199,0.538204,-0.042814,0.14902,0.580248,-0.026301
290,9666,True,0.9986,0.9986,0.186192,0.692546,0.0,0.239399,0.66812,-0.030395,0.287546,0.585178,-0.043061,0.299669,0.507768,-0.054047,0.327648,0.451396,-0.064354,0.251946,0.478604,-0.007745,0.262389,0.438292,-0.033929,0.270451,0.406475,-0.048429,0.276249,0.387432,-0.055038,0.205309,0.473309,-0.005664,0.216485,0.409402,-0.047698,0.227458,0.492762,-0.056051,0.228961,0.553541,-0.046502,0.15892,0.484461,-0.008464,0.170211,0.445172,-0.059114,0.187583,0.536391,-0.05323,0.191541,0.591249,-0.031342,0.109895,0.508701,-0.012261,0.122393,0.469249,-0.046913,0.144664,0.528419,-0.039501,0.151738,0.568109,-0.022697
291,9700,True,0.9985,0.9985,0.191318,0.685416,0.0,0.246457,0.660233,-0.027968,0.29535,0.573542,-0.038097,0.306952,0.496064,-0.047447,0.331809,0.438946,-0.056432,0.255797,0.472643,-0.00379,0.269208,0.431309,-0.026965,0.278776,0.396592,-0.039291,0.28584,0.369833,-0.045311,0.210522,0.467028,-0.002825,0.225223,0.398738,-0.044143,0.236626,0.481496,-0.052614,0.236785,0.543126,-0.042954,0.165255,0.477041,-0.006358,0.18069,0.437126,-0.056641,0.198254,0.530225,-0.050751,0.200216,0.587246,-0.028564,0.116299,0.499836,-0.010698,0.134068,0.463674,-0.044491,0.157069,0.522029,-0.036848,0.162575,0.561733,-0.020069
292,9733,True,0.9984,0.9984,0.197789,0.681237,0.0,0.252635,0.654474,-0.027546,0.302637,0.566352,-0.037519,0.315986,0.489348,-0.04671,0.342597,0.434204,-0.055542,0.262712,0.465181,-0.004056,0.278584,0.419766,-0.025297,0.289551,0.38274,-0.03653,0.296924,0.350728,-0.042622,0.218699,0.46018,-0.003499,0.234006,0.389671,-0.043138,0.247808,0.472382,-0.051274,0.248605,0.530812,-0.042111,0.175226,0.470951,-0.007157,0.192773,0.430123,-0.056985,0.210856,0.52485,-0.050852,0.2107,0.579635,-0.029007,0.127911,0.4932,-0.011519,0.148895,0.454253,-0.045415,0.171561,0.515465,-0.037121,0.174869,0.554905,-0.020236
293,9766,True,0.998,0.998,0.209258,0.674717,0.0,0.263464,0.646325,-0.024923,0.314341,0.56122,-0.03402,0.330615,0.487021,-0.043091,0.35626,0.430523,-0.052025,0.276618,0.457808,7.7e-05,0.292397,0.410958,-0.020257,0.304591,0.371473,-0.031576,0.314415,0.33562,-0.038184,0.233967,0.452976,-0.000662,0.24838,0.384232,-0.039497,0.260232,0.468594,-0.048128,0.260349,0.528303,-0.039823,0.191148,0.463973,-0.005534,0.207585,0.42239,-0.05433,0.223591,0.514449,-0.048241,0.222469,0.56758,-0.026996,0.143608,0.485911,-0.010925,0.163019,0.444804,-0.043593,0.182971,0.506061,-0.034764,0.18347,0.545567,-0.017946
294,9800,True,0.998,0.998,0.222152,0.665245,0.0,0.277865,0.639558,-0.022831,0.330224,0.549436,-0.029362,0.349283,0.47443,-0.036047,0.37786,0.421876,-0.042707,0.287869,0.448713,-0.001351,0.309306,0.394622,-0.020159,0.324901,0.352989,-0.030297,0.336573,0.314284,-0.036562,0.247481,0.445308,-0.002586,0.267042,0.37707,-0.041014,0.281422,0.457268,-0.050013,0.28282,0.517379,-0.042864,0.206657,0.455498,-0.007452,0.230087,0.414059,-0.055377,0.247246,0.503526,-0.050288,0.246578,0.558624,-0.030435,0.161483,0.476344,-0.012765,0.187635,0.433973,-0.04597,0.209732,0.494258,-0.03884,0.211713,0.53689,-0.023496
295,9833,True,0.9979,0.9979,0.237882,0.654979,0.0,0.292066,0.631873,-0.023545,0.34617,0.541552,-0.030601,0.369961,0.467252,-0.037847,0.397426,0.413141,-0.044967,0.303217,0.437958,-0.002617,0.326448,0.378291,-0.021612,0.345101,0.335016,-0.032053,0.358738,0.29489,-0.038507,0.265375,0.434707,-0.003513,0.287368,0.369815,-0.040955,0.302125,0.448437,-0.049841,0.302314,0.504081,-0.04349,0.225993,0.44432,-0.008114,0.251882,0.404683,-0.054554,0.26746,0.492743,-0.048467,0.263985,0.54439,-0.028831,0.181509,0.464022,-0.013437,0.209212,0.421831,-0.045787,0.229583,0.481837,-0.037856,0.228589,0.52308,-0.022269
296,9866,True,0.9982,0.9982,0.253225,0.639155,0.0,0.308351,0.621948,-0.023373,0.363101,0.531882,-0.030124,0.387035,0.457028,-0.036952,0.414388,0.405229,-0.043975,0.32475,0.426819,-0.007168,0.3505,0.36231,-0.029046,0.370871,0.315074,-0.042043,0.384994,0.26936,-0.05046,0.287466,0.423097,-0.008131,0.31259,0.362118,-0.047796,0.325017,0.443836,-0.056902,0.322947,0.499496,-0.051065,0.248601,0.43288,-0.01256,0.275129,0.391546,-0.059849,0.28963,0.480269,-0.052222,0.286117,0.533148,-0.031905,0.203924,0.452748,-0.017879,0.232872,0.411361,-0.051881,0.252397,0.472093,-0.043902,0.252114,0.514757,-0.02818
297,9900,True,0.9976,0.9976,0.276175,0.631138,0.0,0.331776,0.606779,-0.024058,0.384781,0.520063,-0.032184,0.413779,0.448184,-0.040718,0.446775,0.397438,-0.049314,0.347612,0.417028,-0.006296,0.373429,0.353515,-0.026869,0.391167,0.306817,-0.038758,0.402887,0.262344,-0.046532,0.310454,0.413126,-0.007561,0.334509,0.350883,-0.04601,0.346481,0.42876,-0.055257,0.34457,0.485368,-0.049755,0.270899,0.422852,-0.012536,0.30004,0.383015,-0.059224,0.312923,0.469803,-0.052925,0.308763,0.523478,-0.033635,0.22597,0.441846,-0.018477,0.255927,0.401968,-0.051912,0.275117,0.461262,-0.04481,0.275108,0.503741,-0.029935
298,9933,True,0.9978,0.9978,0.294854,0.621114,0.0,0.351263,0.596499,-0.02228,0.404174,0.509905,-0.030682,0.433502,0.439843,-0.040008,0.466771,0.389816,-0.04931,0.364337,0.40564,-0.005013,0.391455,0.341605,-0.026693,0.414173,0.295952,-0.039977,0.43086,0.253542,-0.048417,0.328486,0.402336,-0.006941,0.360021,0.348374,-0.045636,0.37321,0.427117,-0.05526,0.368992,0.483531,-0.050482,0.290496,0.412001,-0.012606,0.324558,0.375498,-0.05792,0.338884,0.459438,-0.051173,0.33367,0.512105,-0.032401,0.246601,0.431178,-0.019289,0.279884,0.394036,-0.051475,0.299998,0.452717,-0.043989,0.298949,0.495059,-0.029219
299,9966,True,0.9971,0.9971,0.313462,0.613954,0.0,0.369744,0.587568,-0.020096,0.423363,0.498179,-0.028002,0.455718,0.427253,-0.037519,0.491475,0.379055,-0.047222,0.386355,0.39619,-0.004498,0.415129,0.32982,-0.026882,0.438002,0.28297,-0.040267,0.456206,0.239608,-0.04862,0.350488,0.392405,-0.007203,0.38515,0.345341,-0.046092,0.395698,0.427248,-0.05416,0.39086,0.483947,-0.048492,0.312262,0.401487,-0.013666,0.348109,0.368169,-0.057856,0.358989,0.453632,-0.049099,0.352825,0.506277,-0.029529,0.268149,0.420073,-0.021171,0.303831,0.385137,-0.051128,0.320455,0.443323,-0.042049,0.317013,0.482945,-0.026697
300,10000,True,0.997,0.997,0.331153,0.608278,0.0,0.388736,0.582754,-0.023868,0.443086,0.497074,-0.034128,0.474133,0.4262,-0.045722,0.511909,0.375171,-0.057418,0.409937,0.390681,-0.005164,0.439179,0.324369,-0.028858,0.462162,0.275275,-0.042824,0.479779,0.231317,-0.051286,0.373151,0.38519,-0.007219,0.406247,0.333092,-0.04826,0.415909,0.415211,-0.057585,0.410052,0.47391,-0.051869,0.333738,0.393949,-0.013552,0.369397,0.360026,-0.061573,0.378514,0.44756,-0.054652,0.371285,0.502414,-0.034944,0.288283,0.411913,-0.020995,0.322196,0.374972,-0.054131,0.339917,0.435663,-0.046232,0.337858,0.478818,-0.030866
301,10033,True,0.9971,0.9971,0.348086,0.604365,0.0,0.404825,0.577609,-0.025402,0.459085,0.495907,-0.038577,0.489866,0.42311,-0.053275,0.530701,0.371216,-0.068104,0.426395,0.387448,-0.006351,0.45804,0.31904,-0.031883,0.484571,0.269522,-0.047144,0.50644,0.225743,-0.056197,0.391099,0.380907,-0.007917,0.42812,0.330969,-0.049739,0.437138,0.411104,-0.059803,0.429849,0.47032,-0.054751,0.352918,0.388334,-0.014062,0.391186,0.351749,-0.061737,0.400088,0.437611,-0.055612,0.392866,0.494142,-0.036765,0.308372,0.404643,-0.021519,0.344459,0.367584,-0.053835,0.361564,0.426816,-0.046698,0.358694,0.470702,-0.032129
302,10066,True,0.9969,0.9969,0.363434,0.594571,0.0,0.42015,0.568901,-0.023178,0.47438,0.488688,-0.035369,0.507617,0.418263,-0.049277,0.546228,0.36747,-0.063313,0.440645,0.379066,-0.009845,0.475174,0.307633,-0.035485,0.505843,0.260551,-0.050815,0.531351,0.219198,-0.059951,0.40544,0.372722,-0.012527,0.449134,0.327815,-0.053987,0.456905,0.408553,-0.062882,0.446477,0.468127,-0.057882,0.368335,0.380436,-0.019353,0.410695,0.348576,-0.065927,0.418595,0.433311,-0.057949,0.409005,0.489894,-0.038638,0.325742,0.397681,-0.027492,0.364484,0.360166,-0.059497,0.38205,0.417985,-0.051209,0.378465,0.463094,-0.036138
