frame_index,timestamp_ms,hand_detected,detection_confidence,tracking_confidence,l0_x,l0_y,l0_z,l1_x,l1_y,l1_z,l2_x,l2_y,l2_z,l3_x,l3_y,l3_z,l4_x,l4_y,l4_z,l5_x,l5_y,l5_z,l6_x,l6_y,l6_z,l7_x,l7_y,l7_z,l8_x,l8_y,l8_z,l9_x,l9_y,l9_z,l10_x,l10_y,l10_z,l11_x,l11_y,l11_z,l12_x,l12_y,l12_z,l13_x,l13_y,l13_z,l14_x,l14_y,l14_z,l15_x,l15_y,l15_z,l16_x,l16_y,l16_z,l17_x,l17_y,l17_z,l18_x,l18_y,l18_z,l19_x,l19_y,l19_z,l20_x,l20_y,l20_z
349,11633,True,0.9954,0.9954,0.232647,0.676782,-0.0,0.262912,0.678284,-0.019715,0.289955,0.667968,-0.036643,0.306918,0.66353,-0.053948,0.316809,0.660247,-0.068987,0.295117,0.575526,-0.034017,0.306691,0.581822,-0.069114,0.31142,0.62301,-0.086907,0.311959,0.660633,-0.09285,0.257838,0.565956,-0.036966,0.255634,0.655893,-0.072,0.257627,0.711432,-0.077807,0.260743,0.732044,-0.07523,0.219931,0.581026,-0.043336,0.221661,0.676958,-0.076398,0.231196,0.72509,-0.072188,0.241696,0.7422,-0.061567,0.187862,0.606006,-0.051765,0.190484,0.679978,-0.073826,0.203294,0.722933,-0.070519,0.215915,0.73859,-0.061217
350,11666,True,0.9946,0.9946,0.232104,0.676755,-0.0,0.262413,0.676171,-0.018811,0.289296,0.664364,-0.034608,0.307249,0.66022,-0.050867,0.318719,0.65845,-0.065188,0.294435,0.573847,-0.032059,0.307342,0.579875,-0.06464,0.312227,0.620406,-0.081438,0.312369,0.658959,-0.087067,0.257835,0.565411,-0.034902,0.254848,0.654584,-0.068817,0.257681,0.712614,-0.0752,0.261168,0.740471,-0.073023,0.220026,0.580928,-0.040847,0.221618,0.676135,-0.073096,0.231749,0.726349,-0.070193,0.242064,0.750047,-0.060417,0.188034,0.606422,-0.048641,0.190746,0.67934,-0.070721,0.203667,0.722855,-0.068278,0.216093,0.742207,-0.059527
351,11700,True,0.9934,0.9934,0.233556,0.681685,-0.0,0.263527,0.678508,-0.018816,0.289853,0.663671,-0.034229,0.307332,0.65705,-0.050203,0.319132,0.654763,-0.064443,0.294225,0.572572,-0.030469,0.306365,0.577949,-0.063608,0.312356,0.617663,-0.081334,0.31395,0.655885,-0.087396,0.256913,0.565586,-0.033437,0.255129,0.653368,-0.069066,0.259439,0.713812,-0.076472,0.264135,0.745646,-0.074078,0.219018,0.581954,-0.039611,0.223157,0.677307,-0.073237,0.234866,0.72979,-0.070868,0.246566,0.756869,-0.060594,0.187328,0.608764,-0.047622,0.19283,0.681369,-0.070035,0.206949,0.72572,-0.067507,0.22028,0.746414,-0.058272
352,11733,True,0.9946,0.9946,0.235833,0.685662,-0.0,0.264987,0.680278,-0.018737,0.291544,0.662948,-0.034422,0.308576,0.655535,-0.050676,0.318078,0.654349,-0.065376,0.294353,0.571135,-0.030367,0.308042,0.581638,-0.063155,0.314171,0.621779,-0.080568,0.314184,0.661864,-0.086076,0.256782,0.564661,-0.032973,0.255557,0.652835,-0.068912,0.260235,0.714424,-0.076455,0.26422,0.750913,-0.073653,0.218968,0.580967,-0.038616,0.221978,0.674085,-0.071758,0.233199,0.729735,-0.069122,0.243568,0.762726,-0.058259,0.187807,0.607824,-0.046107,0.192088,0.678358,-0.067637,0.205176,0.723347,-0.064876,0.217404,0.74655,-0.055299
353,11766,True,0.9963,0.9963,0.23049,0.6952,-0.0,0.261093,0.691698,-0.018405,0.289916,0.675099,-0.033979,0.306649,0.661052,-0.050257,0.320407,0.65148,-0.065718,0.291967,0.574075,-0.027981,0.308629,0.578234,-0.06073,0.316511,0.617534,-0.080402,0.318606,0.659129,-0.08752,0.255156,0.565935,-0.030377,0.260423,0.648598,-0.066009,0.265616,0.713773,-0.075565,0.270064,0.758127,-0.074006,0.218275,0.581954,-0.035802,0.225989,0.668907,-0.067505,0.235767,0.725618,-0.066429,0.244648,0.765125,-0.056912,0.18746,0.609487,-0.043104,0.194791,0.677365,-0.062981,0.207465,0.721896,-0.060889,0.218733,0.748504,-0.052129
354,11800,True,0.9967,0.9967,0.23212,0.689936,-0.0,0.263812,0.683132,-0.018805,0.292981,0.665381,-0.035275,0.308552,0.658034,-0.052464,0.31643,0.660213,-0.069351,0.293919,0.568811,-0.030502,0.30877,0.577228,-0.063645,0.316384,0.618264,-0.083453,0.319379,0.661572,-0.090655,0.256731,0.562418,-0.033154,0.259205,0.649338,-0.070657,0.264294,0.71724,-0.081043,0.268274,0.76532,-0.079476,0.218764,0.579222,-0.038598,0.225817,0.669821,-0.072269,0.235575,0.730328,-0.072016,0.244229,0.773695,-0.062225,0.18705,0.607374,-0.045808,0.194752,0.677978,-0.067549,0.207288,0.725603,-0.066032,0.218432,0.754986,-0.057125
355,11833,True,0.997,0.997,0.23438,0.685749,-0.0,0.269082,0.678235,-0.020129,0.297991,0.659985,-0.037492,0.312418,0.657405,-0.05517,0.316609,0.6678,-0.072748,0.297077,0.5665,-0.033381,0.309503,0.579196,-0.065755,0.317139,0.619292,-0.084805,0.320155,0.662742,-0.091852,0.258355,0.562904,-0.035925,0.259954,0.649867,-0.07201,0.264567,0.714766,-0.081863,0.267885,0.760833,-0.080786,0.219351,0.581323,-0.041144,0.226409,0.672217,-0.074782,0.237794,0.732517,-0.075369,0.247385,0.775877,-0.066655,0.187249,0.610721,-0.048168,0.195272,0.680166,-0.070952,0.20818,0.72964,-0.069887,0.219026,0.760782,-0.061622
356,11866,True,0.9947,0.9947,0.232388,0.697707,-0.0,0.267445,0.688031,-0.020318,0.297964,0.667555,-0.037786,0.314109,0.659525,-0.055698,0.322328,0.662746,-0.073264,0.297783,0.566449,-0.030847,0.312284,0.580805,-0.064818,0.321895,0.620319,-0.08556,0.326624,0.661446,-0.093626,0.259182,0.562527,-0.033369,0.260849,0.649038,-0.071721,0.263486,0.717251,-0.083627,0.265471,0.765427,-0.08306,0.220847,0.58069,-0.038765,0.228854,0.672942,-0.074008,0.239508,0.734162,-0.075496,0.248493,0.777646,-0.066568,0.188999,0.61036,-0.046,0.198708,0.680338,-0.068815,0.211161,0.729802,-0.06787,0.221727,0.760132,-0.059295
357,11900,True,0.9955,0.9955,0.230345,0.694076,-0.0,0.266776,0.685108,-0.020281,0.298975,0.664086,-0.036881,0.317457,0.659215,-0.053852,0.328443,0.664301,-0.069828,0.298054,0.564143,-0.028396,0.314749,0.577579,-0.063214,0.326023,0.620267,-0.083814,0.331333,0.661816,-0.091879,0.258517,0.5634,-0.03179,0.267436,0.638406,-0.068951,0.275922,0.703348,-0.079489,0.281716,0.743082,-0.07856,0.220383,0.584667,-0.038657,0.238861,0.676992,-0.075483,0.251498,0.736409,-0.076918,0.261299,0.769486,-0.067955,0.18912,0.617579,-0.047111,0.20862,0.690217,-0.069893,0.224926,0.738455,-0.067684,0.237647,0.761861,-0.058787
358,11933,True,0.9924,0.9924,0.228996,0.700259,0.0,0.268066,0.69151,-0.019837,0.302772,0.667467,-0.034635,0.321604,0.658655,-0.049677,0.332419,0.659924,-0.063553,0.298843,0.569556,-0.025329,0.321431,0.572014,-0.058065,0.333922,0.61274,-0.077439,0.337167,0.656385,-0.084743,0.260716,0.570643,-0.028275,0.271688,0.615755,-0.062021,0.280725,0.674083,-0.072162,0.285554,0.714493,-0.071536,0.223749,0.592199,-0.034877,0.243394,0.668777,-0.071159,0.256062,0.7247,-0.07523,0.263806,0.756368,-0.068109,0.192353,0.624674,-0.042598,0.215979,0.691948,-0.065732,0.235516,0.738114,-0.065289,0.24907,0.761298,-0.058073
359,11966,True,0.9902,0.9902,0.228879,0.692792,0.0,0.268383,0.682715,-0.021977,0.304744,0.663319,-0.039401,0.328,0.6557,-0.05684,0.345056,0.655441,-0.074613,0.301544,0.563395,-0.031785,0.32527,0.5792,-0.065306,0.338073,0.613391,-0.086744,0.343804,0.652442,-0.096289,0.265633,0.570511,-0.034919,0.277043,0.606989,-0.071313,0.291249,0.664572,-0.085188,0.301136,0.714739,-0.087264,0.230205,0.593966,-0.041064,0.245722,0.655519,-0.081279,0.263296,0.714721,-0.088391,0.27507,0.758362,-0.082873,0.199162,0.628033,-0.048051,0.217855,0.684316,-0.076282,0.237594,0.729399,-0.078645,0.251686,0.75945,-0.073041
360,12000,True,0.9944,0.9944,0.243797,0.664533,0.0,0.286869,0.646353,-0.016475,0.320587,0.628542,-0.032022,0.33842,0.632972,-0.048665,0.353646,0.653991,-0.06603,0.308349,0.549005,-0.029756,0.331451,0.58805,-0.059604,0.343575,0.631918,-0.078635,0.348022,0.674255,-0.087067,0.269325,0.55948,-0.034252,0.286034,0.633372,-0.064576,0.299301,0.689496,-0.074145,0.306122,0.73133,-0.075838,0.232304,0.585414,-0.04095,0.251615,0.662243,-0.073279,0.269036,0.717482,-0.076122,0.279066,0.757094,-0.07056,0.20136,0.619546,-0.048713,0.222191,0.682362,-0.070759,0.241472,0.725255,-0.070378,0.254434,0.753793,-0.064519
361,12033,True,0.9913,0.9913,0.244126,0.662027,0.0,0.288323,0.6411,-0.018267,0.323975,0.62218,-0.034659,0.342504,0.632221,-0.052209,0.353091,0.655369,-0.071248,0.315488,0.546851,-0.031124,0.342116,0.579545,-0.060053,0.356016,0.614963,-0.079585,0.364016,0.648991,-0.089134,0.278257,0.561799,-0.035195,0.297798,0.62829,-0.064705,0.30903,0.681507,-0.075159,0.313954,0.721164,-0.07756,0.241894,0.591744,-0.041333,0.26443,0.661016,-0.072556,0.280791,0.712383,-0.074252,0.28901,0.749684,-0.067783,0.211207,0.628109,-0.048783,0.236017,0.679303,-0.070214,0.256276,0.717196,-0.068087,0.268876,0.744431,-0.060839
362,12066,True,0.9958,0.9958,0.252609,0.643126,0.0,0.298612,0.628563,-0.024176,0.332754,0.61583,-0.04767,0.347344,0.625773,-0.070525,0.353421,0.648606,-0.095351,0.325277,0.536097,-0.048899,0.349021,0.569703,-0.084723,0.366289,0.601897,-0.108701,0.378659,0.634272,-0.122075,0.285616,0.544046,-0.053693,0.302226,0.603906,-0.092491,0.316374,0.663544,-0.105107,0.326131,0.707013,-0.109018,0.247909,0.571157,-0.060533,0.268044,0.636162,-0.100398,0.287968,0.695407,-0.102793,0.301691,0.735869,-0.097029,0.216995,0.607149,-0.068687,0.237758,0.656439,-0.096189,0.257264,0.699383,-0.09499,0.271422,0.727463,-0.089029
363,12100,True,0.9977,0.9977,0.262339,0.642866,0.0,0.298462,0.636365,-0.014261,0.330894,0.625888,-0.029743,0.348776,0.632144,-0.047283,0.35614,0.648266,-0.065942,0.339875,0.539581,-0.022511,0.366706,0.556058,-0.051441,0.38146,0.580669,-0.070692,0.391736,0.611746,-0.080442,0.302856,0.533839,-0.0299,0.319859,0.590249,-0.06343,0.324534,0.652838,-0.074228,0.327533,0.698252,-0.074844,0.26426,0.54983,-0.039728,0.281812,0.622106,-0.073925,0.294811,0.682052,-0.074955,0.303946,0.722562,-0.06687,0.230059,0.578138,-0.050579,0.246505,0.635771,-0.07163,0.260498,0.679195,-0.068541,0.270351,0.70575,-0.060493
364,12133,True,0.9984,0.9984,0.270914,0.617575,0.0,0.309828,0.612629,-0.015171,0.341823,0.608093,-0.032039,0.359305,0.620985,-0.051015,0.365788,0.639996,-0.072239,0.346047,0.526742,-0.028645,0.36986,0.54477,-0.055766,0.386415,0.563763,-0.074753,0.400866,0.588533,-0.085698,0.309022,0.523838,-0.036427,0.326929,0.577604,-0.068514,0.333847,0.635992,-0.080022,0.339587,0.681227,-0.082761,0.271106,0.540561,-0.045981,0.286949,0.609026,-0.07927,0.301606,0.667861,-0.081472,0.312979,0.710868,-0.075485,0.237746,0.568148,-0.056576,0.251829,0.622005,-0.077502,0.267321,0.66317,-0.075041,0.27961,0.69229,-0.068542
365,12166,True,0.9989,0.9989,0.277082,0.630696,0.0,0.313521,0.631026,-0.016217,0.345933,0.623424,-0.031391,0.364959,0.62098,-0.047804,0.370599,0.618231,-0.065193,0.357463,0.52283,-0.026721,0.378953,0.524725,-0.054923,0.395667,0.540582,-0.074349,0.410676,0.564595,-0.084917,0.322826,0.511523,-0.033039,0.338597,0.553468,-0.065912,0.343352,0.608351,-0.078413,0.348438,0.651949,-0.081101,0.285545,0.522034,-0.041525,0.296294,0.589858,-0.076072,0.307237,0.648436,-0.079647,0.317213,0.690802,-0.073779,0.250835,0.546099,-0.051033,0.258833,0.594101,-0.072783,0.271012,0.634888,-0.071561,0.28249,0.663667,-0.065293
366,12200,True,0.9994,0.9994,0.278896,0.635207,0.0,0.317571,0.635092,-0.011141,0.351793,0.625507,-0.023193,0.371328,0.61547,-0.036996,0.381748,0.602859,-0.051224,0.365135,0.516525,-0.017715,0.385146,0.515375,-0.04199,0.402516,0.525722,-0.059559,0.419472,0.544588,-0.069038,0.335063,0.500866,-0.024357,0.353402,0.544289,-0.053732,0.357577,0.595595,-0.06641,0.360451,0.64021,-0.069068,0.300657,0.505874,-0.032667,0.315208,0.574652,-0.064187,0.322168,0.633739,-0.068267,0.327202,0.67914,-0.062661,0.267283,0.524864,-0.041763,0.27992,0.574956,-0.062401,0.287819,0.617532,-0.061986,0.293386,0.648713,-0.055718
367,12233,True,0.999,0.999,0.2917,0.630753,0.0,0.331162,0.629532,-0.010747,0.366268,0.616672,-0.023339,0.384778,0.604196,-0.037724,0.388175,0.587428,-0.052738,0.373911,0.507161,-0.016713,0.397233,0.500985,-0.039937,0.414747,0.50952,-0.056624,0.43232,0.525636,-0.065777,0.343303,0.489257,-0.023563,0.367901,0.531269,-0.05397,0.367377,0.59119,-0.065573,0.365654,0.639534,-0.066748,0.308876,0.493388,-0.032129,0.330252,0.556277,-0.063772,0.335553,0.61859,-0.066981,0.338603,0.664311,-0.060744,0.275782,0.511912,-0.04128,0.293734,0.555034,-0.061473,0.303036,0.599683,-0.060392,0.308664,0.632424,-0.053887
368,12266,True,0.9979,0.9979,0.299967,0.622878,0.0,0.340127,0.618647,-0.011862,0.374448,0.604586,-0.024802,0.392778,0.590861,-0.039382,0.396322,0.573863,-0.054101,0.384294,0.49613,-0.015092,0.408094,0.487254,-0.03841,0.426126,0.493887,-0.055555,0.443559,0.508284,-0.06497,0.354151,0.478983,-0.021403,0.377824,0.517234,-0.051946,0.377177,0.576165,-0.063774,0.374958,0.623439,-0.064818,0.319734,0.482398,-0.029674,0.341015,0.540684,-0.059921,0.345,0.600648,-0.061733,0.347239,0.643278,-0.054671,0.285878,0.499198,-0.038863,0.304027,0.540884,-0.057406,0.311216,0.583404,-0.054877,0.314903,0.611286,-0.047339
369,12300,True,0.9977,0.9977,0.308302,0.615425,0.0,0.350759,0.609129,-0.011404,0.386544,0.592066,-0.024318,0.40476,0.577522,-0.038932,0.405892,0.560634,-0.053742,0.39248,0.486139,-0.016602,0.416306,0.474524,-0.040438,0.434292,0.479371,-0.057368,0.451759,0.492012,-0.066706,0.361808,0.469125,-0.02349,0.387059,0.501279,-0.054396,0.38756,0.558626,-0.06558,0.386153,0.604379,-0.0662,0.327509,0.472985,-0.032194,0.35068,0.52704,-0.062949,0.355013,0.586946,-0.064035,0.357446,0.628556,-0.056407,0.294174,0.49099,-0.041762,0.313674,0.530758,-0.06113,0.32273,0.575101,-0.058536,0.328247,0.604239,-0.05085
370,12333,True,0.9976,0.9976,0.315401,0.60944,0.0,0.35893,0.603332,-0.010834,0.397394,0.58445,-0.023146,0.413883,0.566176,-0.037243,0.407477,0.548697,-0.051751,0.400126,0.478044,-0.014883,0.42376,0.467659,-0.037798,0.44241,0.469881,-0.05419,0.461665,0.478518,-0.06346,0.369643,0.460569,-0.022162,0.396329,0.488367,-0.052758,0.397111,0.544259,-0.064061,0.395817,0.590037,-0.064559,0.335646,0.463342,-0.031099,0.360424,0.513288,-0.062275,0.364174,0.574086,-0.063515,0.366028,0.616638,-0.055547,0.302407,0.480178,-0.040771,0.324001,0.518575,-0.060648,0.333447,0.564718,-0.05796,0.338873,0.595455,-0.049982
371,12366,True,0.9979,0.9979,0.323899,0.605007,0.0,0.367319,0.59801,-0.010875,0.407848,0.57432,-0.022417,0.421504,0.54983,-0.03574,0.414763,0.530955,-0.049461,0.407735,0.472302,-0.013174,0.431185,0.458991,-0.03574,0.45077,0.458832,-0.052019,0.470879,0.46618,-0.06142,0.377107,0.45472,-0.02037,0.406979,0.477685,-0.050717,0.409692,0.531345,-0.061842,0.408045,0.574858,-0.062455,0.343766,0.457378,-0.029388,0.37115,0.497475,-0.060917,0.375868,0.558522,-0.061998,0.377228,0.60153,-0.054199,0.310734,0.474885,-0.039148,0.334551,0.511052,-0.061045,0.345961,0.557584,-0.059656,0.352457,0.589,-0.052481
372,12400,True,0.9981,0.9981,0.332199,0.601978,0.0,0.375884,0.595471,-0.011972,0.417595,0.570728,-0.022759,0.431139,0.54271,-0.034958,0.422731,0.521482,-0.047367,0.415918,0.467253,-0.012525,0.439563,0.453727,-0.03469,0.458952,0.450835,-0.050009,0.479479,0.453988,-0.058841,0.385328,0.448211,-0.019046,0.414908,0.466479,-0.049568,0.415787,0.521924,-0.059888,0.413117,0.56572,-0.059336,0.35161,0.450065,-0.027538,0.378253,0.49116,-0.060212,0.382632,0.553272,-0.061062,0.383924,0.595414,-0.052361,0.31795,0.467061,-0.036789,0.340441,0.503356,-0.059311,0.351801,0.551177,-0.057823,0.358234,0.582963,-0.050199
373,12433,True,0.9983,0.9983,0.336329,0.594196,0.0,0.38337,0.589232,-0.010986,0.42634,0.566572,-0.022011,0.4387,0.542203,-0.034808,0.425347,0.52752,-0.048237,0.423087,0.459916,-0.012732,0.446132,0.447008,-0.03457,0.465914,0.443762,-0.049964,0.486684,0.445812,-0.058994,0.392034,0.440378,-0.019772,0.421618,0.46348,-0.050197,0.421236,0.519994,-0.06023,0.416719,0.564104,-0.0594,0.358114,0.44219,-0.028523,0.385348,0.486921,-0.060181,0.387565,0.54946,-0.060403,0.386281,0.591365,-0.051238,0.32444,0.458918,-0.038077,0.347937,0.497734,-0.059408,0.358276,0.546313,-0.057171,0.363118,0.578143,-0.048988
374,12466,True,0.9978,0.9978,0.341079,0.58601,0.0,0.386662,0.582642,-0.012377,0.427778,0.564262,-0.024683,0.441381,0.54506,-0.038488,0.430882,0.529628,-0.052716,0.428262,0.454576,-0.015468,0.452128,0.441437,-0.037894,0.472128,0.437485,-0.053622,0.493267,0.438475,-0.062876,0.398135,0.434955,-0.022242,0.428373,0.460298,-0.053077,0.425097,0.517718,-0.062525,0.418665,0.560832,-0.061309,0.364309,0.436119,-0.030786,0.391388,0.483494,-0.061757,0.389974,0.543976,-0.060194,0.385867,0.582753,-0.050023,0.330143,0.451158,-0.040385,0.353522,0.485573,-0.059976,0.360479,0.532218,-0.055382,0.361824,0.562192,-0.045745
375,12500,True,0.998,0.998,0.346896,0.575143,0.0,0.390254,0.573714,-0.013093,0.430166,0.557547,-0.026084,0.446719,0.540385,-0.040344,0.437672,0.524764,-0.054907,0.434559,0.44807,-0.018359,0.459229,0.432422,-0.041373,0.47847,0.427206,-0.0571,0.498221,0.427881,-0.066263,0.404356,0.427071,-0.024861,0.43331,0.455181,-0.057311,0.429339,0.514947,-0.066307,0.422309,0.560754,-0.064436,0.37025,0.427692,-0.033146,0.395515,0.476627,-0.064326,0.393752,0.535886,-0.062178,0.389442,0.575533,-0.051667,0.335958,0.441957,-0.04263,0.357329,0.477296,-0.062529,0.36391,0.522988,-0.058305,0.36556,0.553421,-0.048867
376,12533,True,0.9974,0.9974,0.350929,0.568712,0.0,0.39389,0.566913,-0.012699,0.434208,0.551338,-0.025526,0.452374,0.534056,-0.039567,0.442983,0.51957,-0.053888,0.439967,0.441385,-0.017688,0.464084,0.425504,-0.040308,0.483069,0.417357,-0.055693,0.502507,0.414322,-0.0648,0.410057,0.419381,-0.024385,0.438195,0.44679,-0.057076,0.432847,0.506337,-0.065801,0.424985,0.551646,-0.063447,0.376066,0.418754,-0.032864,0.39976,0.468859,-0.063822,0.397708,0.527151,-0.06164,0.393449,0.566069,-0.051016,0.341704,0.432054,-0.042569,0.361459,0.469934,-0.061826,0.367446,0.515484,-0.057763,0.369153,0.544892,-0.048553
377,12566,True,0.9977,0.9977,0.352632,0.557822,0.0,0.396306,0.556699,-0.013217,0.438689,0.541661,-0.026343,0.458343,0.523521,-0.040568,0.447103,0.508885,-0.055206,0.44311,0.43254,-0.017914,0.468057,0.416746,-0.04016,0.4868,0.406616,-0.055365,0.505848,0.400392,-0.064616,0.414054,0.410483,-0.024327,0.443442,0.439094,-0.056877,0.43513,0.499236,-0.065535,0.425211,0.54242,-0.063223,0.380727,0.409334,-0.032509,0.40289,0.457202,-0.063265,0.399065,0.514853,-0.061083,0.394483,0.552046,-0.050628,0.346812,0.421759,-0.041921,0.364027,0.457693,-0.061206,0.368998,0.503281,-0.057349,0.37082,0.532461,-0.048427
378,12600,True,0.9976,0.9976,0.358565,0.549758,0.0,0.400705,0.548959,-0.014014,0.442146,0.535414,-0.027598,0.461489,0.518704,-0.042092,0.452501,0.501674,-0.056877,0.447451,0.425162,-0.01874,0.47144,0.408508,-0.041247,0.489245,0.395503,-0.056704,0.507285,0.385411,-0.066289,0.4182,0.403067,-0.024905,0.447071,0.4287,-0.057725,0.43834,0.489714,-0.066567,0.428031,0.532422,-0.064525,0.384738,0.401817,-0.032865,0.407144,0.445325,-0.064086,0.40278,0.50354,-0.061487,0.397514,0.540476,-0.05086,0.35047,0.414402,-0.042053,0.368533,0.447148,-0.062135,0.373636,0.492599,-0.058319,0.375227,0.521249,-0.049468
379,12633,True,0.998,0.998,0.364684,0.539261,0.0,0.405507,0.540677,-0.015683,0.446858,0.527921,-0.030142,0.465343,0.510758,-0.045125,0.456883,0.492294,-0.060172,0.451618,0.415987,-0.019431,0.475859,0.398686,-0.042386,0.494085,0.384353,-0.058093,0.511908,0.373019,-0.067732,0.422162,0.394482,-0.024836,0.451125,0.418456,-0.057937,0.442236,0.479623,-0.066567,0.431536,0.520723,-0.064258,0.388662,0.393366,-0.032247,0.411349,0.434502,-0.063924,0.406161,0.492624,-0.060564,0.399959,0.527285,-0.049264,0.354536,0.405925,-0.040978,0.373578,0.433757,-0.061221,0.376905,0.477905,-0.056539,0.376159,0.503806,-0.046992
380,12666,True,0.9978,0.9978,0.368736,0.53022,0.0,0.409465,0.532734,-0.015086,0.450917,0.52017,-0.028935,0.470227,0.502526,-0.043465,0.461949,0.482993,-0.058101,0.456205,0.409284,-0.018656,0.480399,0.390858,-0.041244,0.498959,0.376058,-0.056517,0.517368,0.364221,-0.065843,0.426829,0.38723,-0.024264,0.456747,0.409275,-0.056817,0.448013,0.469953,-0.065039,0.437342,0.510163,-0.062516,0.39325,0.385235,-0.031844,0.416641,0.425666,-0.063324,0.41061,0.484607,-0.059483,0.403939,0.518922,-0.047876,0.358629,0.396963,-0.040666,0.378222,0.424098,-0.060654,0.381003,0.468664,-0.055433,0.379643,0.494218,-0.04554
381,12700,True,0.9976,0.9976,0.373532,0.522903,0.0,0.413762,0.52663,-0.015457,0.455118,0.514974,-0.02923,0.473725,0.495793,-0.043481,0.465451,0.475605,-0.057675,0.462137,0.404024,-0.018909,0.486051,0.38393,-0.041145,0.504218,0.368029,-0.056197,0.522172,0.355177,-0.0654,0.432717,0.381114,-0.024179,0.46114,0.400648,-0.056263,0.451786,0.458946,-0.064461,0.441099,0.497149,-0.061958,0.399328,0.378356,-0.031387,0.421274,0.418664,-0.062021,0.414054,0.474921,-0.058149,0.406745,0.506304,-0.046694,0.365189,0.389344,-0.039897,0.384349,0.415428,-0.058588,0.385699,0.456981,-0.052878,0.383238,0.479174,-0.042881
382,12733,True,0.9977,0.9977,0.375521,0.520293,0.0,0.41634,0.523307,-0.016441,0.458304,0.510649,-0.030172,0.47782,0.490458,-0.044061,0.470434,0.469837,-0.057881,0.466181,0.399866,-0.019654,0.491079,0.380586,-0.042747,0.509342,0.363793,-0.058609,0.527264,0.349373,-0.068438,0.437403,0.375321,-0.024681,0.466061,0.394738,-0.058685,0.457333,0.452284,-0.068359,0.446749,0.491033,-0.066325,0.404431,0.371058,-0.031632,0.426348,0.41371,-0.064357,0.419424,0.471143,-0.06192,0.412295,0.504463,-0.050823,0.37019,0.380863,-0.039955,0.388669,0.415589,-0.061562,0.391048,0.462431,-0.057783,0.390371,0.48891,-0.048417
383,12766,True,0.997,0.997,0.379654,0.515431,0.0,0.421149,0.518436,-0.017812,0.463198,0.507197,-0.032814,0.481435,0.487173,-0.047754,0.472455,0.466803,-0.062587,0.470108,0.395511,-0.021515,0.495298,0.376632,-0.045068,0.513443,0.360223,-0.061126,0.531639,0.346052,-0.071244,0.441075,0.370699,-0.026263,0.469492,0.391572,-0.060026,0.460345,0.449318,-0.069531,0.450248,0.486482,-0.067809,0.407901,0.366478,-0.033062,0.429844,0.408548,-0.065406,0.422688,0.464681,-0.062765,0.415796,0.495448,-0.05209,0.373617,0.376581,-0.041374,0.391232,0.411552,-0.062591,0.393559,0.457572,-0.058703,0.393234,0.482454,-0.04968
384,12800,True,0.9966,0.9966,0.38314,0.516376,0.0,0.425498,0.520135,-0.018688,0.468826,0.506122,-0.033342,0.483746,0.482391,-0.047494,0.474128,0.461139,-0.061592,0.473665,0.393605,-0.021967,0.498997,0.376261,-0.045268,0.517335,0.360076,-0.061478,0.535892,0.345983,-0.071688,0.444639,0.368296,-0.02598,0.47169,0.389187,-0.059108,0.465669,0.445454,-0.069095,0.457635,0.48335,-0.067899,0.411817,0.363485,-0.03205,0.433616,0.404939,-0.064103,0.428212,0.461367,-0.062292,0.421925,0.493681,-0.052314,0.378178,0.373,-0.039714,0.396444,0.409446,-0.06136,0.398763,0.456534,-0.058216,0.397866,0.483048,-0.049649
385,12833,True,0.9967,0.9967,0.384997,0.516127,0.0,0.426985,0.519486,-0.016891,0.469889,0.506373,-0.031005,0.487087,0.484301,-0.045202,0.476736,0.464692,-0.059491,0.476104,0.392995,-0.019695,0.501902,0.376199,-0.042199,0.520505,0.360305,-0.05816,0.538806,0.346268,-0.068307,0.447646,0.367871,-0.024533,0.474463,0.389119,-0.056632,0.46851,0.443922,-0.066702,0.46015,0.480133,-0.065813,0.414867,0.363445,-0.03125,0.436955,0.406064,-0.06227,0.430658,0.461301,-0.060604,0.423171,0.492215,-0.050894,0.381047,0.37347,-0.039456,0.399786,0.410363,-0.060052,0.401585,0.456581,-0.056604,0.399667,0.482776,-0.047946
386,12866,True,0.9967,0.9967,0.387296,0.516591,0.0,0.428797,0.519321,-0.016902,0.471891,0.506617,-0.030794,0.488249,0.483261,-0.044629,0.47794,0.463607,-0.058412,0.479949,0.394988,-0.019172,0.504775,0.377069,-0.041915,0.52341,0.361215,-0.057678,0.541557,0.347534,-0.067574,0.451432,0.368627,-0.023969,0.477745,0.389863,-0.055934,0.470038,0.44594,-0.0653,0.460375,0.48206,-0.063712,0.418217,0.363599,-0.030796,0.438521,0.407824,-0.061556,0.431551,0.46283,-0.059419,0.424225,0.492243,-0.049384,0.383856,0.373521,-0.039161,0.400739,0.412574,-0.058898,0.401739,0.457645,-0.055134,0.399824,0.480777,-0.046427
